id,source,text,label,comprimento,texto_processado
129_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 825407883 no valor de 1.700,00 MZN efectuada com sucesso, em 2018-03-12 07:10:06. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
130_0,sms,"Informamos que a sua conta movel efectuou Levantamento, em 2018-04-27 21:48:44, no valor de 1.000,00 MZN. Ponto24",Legitimate,113,inform cont movel efectu levant val mzn pont
131_0,sms,envie o valor para o meu numero. pascoal,Legitimate,40,envi val numer pasco
132_0,sms,"Me empresta 5mil ou algum valor que tiveres, este mês estou mal",Legitimate,63,emprest mil algum val tiv ms mal
133_0,sms,Tua conta móvel please ou mpesa ou BCI,Legitimate,38,cont mvel pleas mpes bci
134_0,sms,"7GD64E50CI8 confirmado. Recebeste o pagamento de  2,050.00MT  de 999864 - BCI SA aos 13/7/20 as 5:26 PM. O novo saldo M-Pesa e de 2,070.00MT M-Pesa e facil!",Legitimate,156,gdec confirm receb pag mt bci sa pm nov sald mpes mt mpes facil
135_0,sms,"Para confirmar a transaccao no valor de 30000.0 MZN, use o codigo: 216417. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",Legitimate,157,confirm transacca val mzn use codig cas duvid lig fal dak atrav nr
136_0,sms,Boa tarde  Eng.Discupla por te encomodar  peço 200mts se for possível  queria resolver  uma situação.,Legitimate,101,boa tard engdiscupl encomod peo mt possvel quer resolv situa
137_0,sms,Oi estou a pedir manar aquele valor que te emprestei para este número.,Legitimate,70,oi ped man val emprest nmer
138_0,sms,"Confirmado AH99AXNUOFJ. Aos 9/8/23  as 12:40 PM levantaste 1,000.00MT no agente 08070 - 1-IMPIRE OF DECOR SOCIEDADE UNIPESSOAL LDA. O novo saldo M-Pesa e de 2,175.94MT, a taxa foi de 10.00MT e o imposto de selo foi de 0.20MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,270,confirm ahaxnuofj pm levant mt agent imp of dec sociedad unipesso lda nov sald mpes mt tax mt impost sel mt cas duvid lig mpes facil
139_0,sms,"M-PESA
EDM Credelec
Recarga 4487 8739 3464 2502 9311
Contador 14319486412
Val Energia 142.94 MT
IVA 15.06 MT
Divida Paga 0 MT
Divida a Pagar 0 MT
Tx Radio 12 MT
Tx Lixo 30 MT
Total Pago 200 MT
Energia 12.0 kwh
Ref 018817505243
M-Pesa e facil!",Legitimate,242,mpes edm credelec recarg cont val energ mt iva mt div pag mt div pag mt tx radi mt tx lix mt total pag mt energ kwh ref mpes facil
140_0,sms,Recebi 1000 deve ser o valor ??,Legitimate,31,receb dev val
141_0,sms,"Confirmado 8AM85H76U08. Registamos uma operacao de compra no valor de 1,000.00MT na entidade Millennium BIM com referencia 75097692 aos 22/1/21 as 11:48 AM. O teu novo saldo M-Pesa e de 133.00MT. M-Pesa e facil!",Legitimate,211,confirm amhu regist operaca compr val mt entidad millennium bim referenc am nov sald mpes mt mpes facil
142_0,sms,Bom dia mano peço que me envies aquele valor no número 84154963 do meu amigo,Legitimate,76,bom dia man peo envi val nmer amig
143_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 842136685 no valor de 2.000,00 MZN efectuada com sucesso, em 2018-03-24 13:58:52. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
144_0,sms,"Confirmado 8C285PCSM7O. O teu saldo  M-Pesa e  5,686.62MT  aos 2/3/21 as 4:57 PM.M-Pesa e facil!",Legitimate,96,confirm cpcsm sald mpes mt pmmp facil
145_0,sms,"Confirmado 7BE63NWWJJ8. Transferiste 1,000.00MT para 258848114048 - d**** aos 14/2/20 as 5:50 PM. O teu novo saldo M-Pesa e de 55.00MT. M-Pesa e facil!",Legitimate,151,confirm benwwjj transfer mt d pm nov sald mpes mt mpes facil
146_0,sms,Tem um irmão que está vendendo por 1200 chapas cumprimentos.,Legitimate,60,irm est vend chap cumpr
147_0,sms,"Confirmado 7LK159ZJ3HD. Aos 20/12/20  as 10:13 AM levantaste 2,500.00MT no agente 211427 - 8-DIAKARIDIA SANGARE 02. O novo saldo M-Pesa e de  467.00MT. M-Pesa e facil!",Legitimate,167,confirm lkzjhd am levant mt agent diakarid sang nov sald mpes mt mpes facil
148_0,sms,Bom dia babe tudo bem? A apresentaçao foi boa,Legitimate,45,bom dia bab tud bem apresentaa boa
149_0,sms,"7C173QINQ8X. Caro Cliente, o codigo para efectuar pagamento usando a conta M-Pesa e 749700. Tens 15min para usa-lo em qualquer POS BCI  antes que expire. O teu saldo e de 9009.00 MT. M-Pesa e facil!",Legitimate,198,cqinqx car client codig efectu pag us cont mpes tem min usal qualqu po bci ant exp sald mt mpes facil
150_0,sms,"7LS65BYKT6Q. Caro Cliente, o codigo para efectuar pagamento usando a conta M-Pesa e 511886. Tens 15min para usa-lo em qualquer POS BCI  antes que expire. O teu saldo e de 427.00 MT. M-Pesa e facil!",Legitimate,197,lsbyktq car client codig efectu pag us cont mpes tem min usal qualqu po bci ant exp sald mt mpes facil
151_0,sms,Bom dia olha pode-me enviar este valor na minha conta de 84,Legitimate,59,bom dia olh podem envi val cont
152_0,sms,Vou te enviar um valor que tenho na conta móvel,Legitimate,47,vou envi val cont mvel
153_0,sms,"Ainda xto a  xpera o valor pra agua
De:                                          deus é pai e nao padrasto",Legitimate,106,aind xto xper val pra agu deu pai nao padrast
154_0,sms,ilustre preciso daquele valor,Legitimate,29,ilustr precis daquel val
155_0,sms,Senhor Tomas estou a pedir para me enviar meu valor no mpesa.,Legitimate,61,senh tom ped envi val mpes
156_0,sms,Caro amigo devido ao tempo de espera do valor que prometi digo-lhe que hoje consegui obte-lo,Legitimate,92,car amig dev temp esper val promet digolh hoj consegu obtel
157_0,sms,Boa tarde tio tio tua pedir me comprar uniforme pra é duca ao fisica andam a mespol ar na escola,Legitimate,96,boa tard tio tio ped compr uniform pra duc fisic and mespol ar escol
158_0,sms,"9KM89C9R5CY Confirmado. Compraste  70.00MT de  credito  aos 22/11/22 as 9:57 AM.O novo saldo  M-Pesa e de 10.62MT. Em caso de duvida, liga para o 84111. M-Pesa e facil!",Legitimate,168,kmcrcy confirm compr mt credit amo nov sald mpes mt cas duvid lig mpes facil
159_0,sms,"Bom dia eng Elídio, amanhã virá a faculdade Dra Zaquia para juntos verificarmos os mapas enviados ao MCT assim como falar sobre o valor remanescente da BIC.

Cc: Dra Geraldina",Legitimate,175,bom dia eng eldi amanh vir faculdad dra zaqu junt verific map envi mct assim fal sobr val remanesc bic cc dra geraldin
160_0,sms,"Millennium mobile
Trf. BIM/M-Pesa
Da Conta:
75097692
Para o numero:
848114048
No montante de:
2500MZN
Foi efectuada
Operacao No.
651198336
Saldo Actual:
2162,42",Legitimate,160,millennium mobil trf bimmp cont numer mont mzn efectu operaca sald act
161_0,sms,Confirmado 7I794OA3LUH. Transferiste 60.00MT e a taxa foi de 0.00MT para 849490524 - FLORES aos 7/9/20 as 6:22 PM. O teu novo saldo M-Pesa e de 5.00MT. M-Pesa e facil!.,Legitimate,168,confirm ioaluh transfer mt tax mt fl pm nov sald mpes mt mpes facil
162_0,sms,"Boa tarde, infelizmente não tenho como, no dia 14 tenho graduação do meu sobrinho e sou primeira cabeçal de uma apresentação",Legitimate,124,boa tard infeliz dia gradua sobr prim cabe apresenta
163_0,sms,Sim Cary! Pode enviar o valor para este número 841335488 se tiver conta m-pesa ainda melhor. Eu uso as duas.,Legitimate,108,sim cary pod envi val nmer cont mpes aind melhor uso dua
164_0,sms,Olah! Peço pra enviar o valor que pedi neste número 846879215,Legitimate,61,olah peo pra envi val ped nest nmer
165_0,sms,"Confirmado 8AJ35GMHNXR. Aos 19/1/21  as 4:22 PM levantaste 2,000.00MT no agente 116743 - 9-SOTE COMERCIAL. O novo saldo M-Pesa e de  53.00MT. M-Pesa e facil!",Legitimate,157,confirm ajgmhnxr pm levant mt agent sot comerc nov sald mpes mt mpes facil
166_0,sms,8GC96GBJGN3 Confirmado. Compraste  50.00MT de  credito  aos 12/7/21 as 2:54 PM.O novo saldo  M-Pesa e de 302.62MT.M-Pesa e facil!,Legitimate,129,gcgbjgn confirm compr mt credit pmo nov sald mpes mtmp facil
167_0,sms,Mano...vamos nos expor amanhã. Estou muito cansado.,Legitimate,51,manov exp amanh cans
168_0,sms,"Como vai inspecto Massinge, peço um valor para uma cena ai! 20 Mts",Legitimate,66,vai inspect massing peo val cen ai mt
169_0,sms,Peço que use a conta a baixo para o envio do valor,Legitimate,50,peo use cont baix envi val
170_0,sms,Bom dia peço para enviar o valor para esta conta,Legitimate,48,bom dia peo envi val cont
171_0,sms,7BO13PL7L09 Confirmado. Compraste  20.00MT de  credito  aos 24/2/20 as 8:44 PM.O novo saldo  M-Pesa e de 14.00MT.M-Pesa e facil!,Legitimate,128,bopll confirm compr mt credit pmo nov sald mpes mtmp facil
172_0,sms,Confirmado 6IO530C6P6D. Transferiste 160.00MT para 258846720268 - JULIETA ADELINO aos 24/9/19 as 8:51 PM. O teu novo saldo M-Pesa e de 623.00MT. M-Pesa e facil!,Legitimate,160,confirm iocpd transfer mt juliet adelin pm nov sald mpes mt mpes facil
173_0,sms,"Bom dia tio tua pedir 100 mtc quero pagar prova pra APT,",Legitimate,56,bom dia tio ped mtc quer pag prov pra apt
174_0,sms,"Confirmado 9LD89H7I72S. Transferiste 120.00MT e a taxa foi de 4.00MT para 840198812 - RUI aos 13/12/22 as 11:01 PM. O teu novo saldo M-Pesa e de 417.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,199,confirm ldhil transfer mt tax mt rui pm nov sald mpes mt cas duvid lig mpes facil
175_0,sms,"Confirmado 8I576R5VW4H. Recebeste  1,000.00MT de 999864 - BCI SA aos 5/9/21  as 11:54 AM o novo saldo  M-Pesa e de 1,017.62MT.M-Pesa e facil!",Legitimate,141,confirm irvwh receb mt bci sa am nov sald mpes mtmp facil
176_0,sms,"Natal é renovacao, é saber que la no fundo da alma amadurecemos ideias, realizamos sonhos que se completam na felicidade e alegria das pessoas que nos rodeiam.feliz Natal",Legitimate,170,natal renovaca sab la fund alm amadurec ide realiz sonh complet felic alegr pesso rodeiamfeliz natal
177_0,sms,"Compra CREDELEC com M-PESA. Digita *150#, opcao 5-Comprar Credelec, insere o numero do contador, depois o valor, o teu PIN e ja esta. M-Pesa  Facilita a tua vida!",Legitimate,162,compr credelec mpes digit opca compr credelec ins numer cont val pin ja mpes facilit vid
178_0,sms,"Transferencia da conta cartao 3364428/BCI para conta movel 825407883 no valor de 5.000,00 MZN efectuada com sucesso, em 2017-10-21 06:43:06. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
179_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 842136685 no valor de 200,00 MZN efectuada com sucesso, em 2018-03-24 20:35:48. Ponto24.",Legitimate,147,transferenc cont carta bci cont movel val mzn efectu sucess pont
180_0,sms,"Confirmado 9L629FJKMF2. Transferiste 360.00MT e a taxa foi de 4.00MT para 847677774 - DIOGO MARTINS aos 6/12/22 as 6:36 PM. O teu novo saldo M-Pesa e de 2,356.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,209,confirm lfjkmf transfer mt tax mt diog martim pm nov sald mpes mt cas duvid lig mpes facil
181_0,sms,peço que me mande o valor,Legitimate,25,peo mand val
182_0,sms,Peço para me emprestar o valor 100,Legitimate,34,peo emprest val
183_0,sms,"Viva brother, o valor que resta é: 73,262.50 quando dividido por 2 dá 36,631.25. São 6 dias e resta 631.25.",Legitimate,107,viv broth val rest divid d so dia rest
184_0,sms,Nao tens saldo suficiente na conta  M-Pesa para comprar credito de 200.00MT. O teu saldo M-Pesa e de  198.00MT M-Pesa e facil!,Legitimate,126,nao tem sald sufici cont mpes compr credit mt sald mpes mt mpes facil
185_0,sms,Ohhhh babe esqueci de dizer-t... Faça uma boa viagem...te vejo assim que chegares.,Legitimate,82,ohhhh bab esquec dizert faa boa viagemt vej assim cheg
186_0,sms,"Confirmado AAG19OSORKT. Recebeste  2,000.00MT de 999864 - BCI SA aos 16/1/23  as 1:56 PM o novo saldo  M-Pesa e de 2,096.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,171,confirm aagosorkt receb mt bci sa pm nov sald mpes mt cas duvid lig mpes facil
187_0,sms,Confirmado 7GG54EML8ER. O teu saldo  M-Pesa e  50.00MT  aos 16/7/20 as 4:42 PM.M-Pesa e facil!,Legitimate,94,confirm ggeml sald mpes mt pmmp facil
188_0,sms,"Informamos que a sua conta movel efectuou Levantamento, em 2017-07-23 13:27:40, no valor de 500,00 MZN. Ponto24",Legitimate,111,inform cont movel efectu levant val mzn pont
189_0,sms,"Confirmado 8CG05S5PKPC. Registamos uma operacao de compra no valor de 500.00MT na entidade EDM com referencia 14319398104 aos 16/3/21 as 8:30 AM. O teu novo saldo M-Pesa e de 2,218.62MT. M-Pesa e facil!",Legitimate,202,confirm cgspkpc regist operaca compr val mt entidad edm referenc am nov sald mpes mt mpes facil
190_0,sms,"Meu nr é 84527896 para isso, conta móvel e mpesa.",Legitimate,49,nr cont mvel mpes
191_0,sms,"Caro Cliente, para evitar enviar dinheiro para numeros errados, verifica sempre o nome e numero da pessoa antes de confirmar a transferencia. M-Pesa e facil!",Legitimate,157,car client evit envi dinh numer err verif sempr nom numer pesso ant confirm transferenc mpes facil
192_0,sms,Era furo ja colei com aquele valor 100mt.,Legitimate,41,fur ja col val mt
193_0,sms,"Para confirmar a transaccao no valor de 1500.0 MZN, use o codigo: 195809. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",Legitimate,156,confirm transacca val mzn use codig cas duvid lig fal dak atrav nr
194_0,sms,A conta 75097692 recebeu o valor de 19000.00 MZN as 19:05 do dia 11/11/22. Se desconhece a transaccao ligue para 8003500.,Legitimate,121,cont receb val mzn dia desconhec transacca lig
195_0,sms,"Confirmado AAA29NMU29C. Aos 10/1/23  as 8:10 PM levantaste 700.00MT no agente 113609 - 8-OUMAR MAMADOU KANE. O novo saldo M-Pesa e de  964.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,189,confirm aaanmuc pm levant mt agent oum mamad kan nov sald mpes mt cas duvid lig mpes facil
196_0,sms,Confirmado 8E88632NN6U. O teu saldo  M-Pesa e  118.62MT  aos 8/5/21 as 1:32 PM.M-Pesa e facil!,Legitimate,94,confirm ennu sald mpes mt pmmp facil
197_0,sms,Tio estou a pedir o dinheiro,Legitimate,28,tio ped dinh
198_0,sms,"Sabias que GANHAS MUITOS BONUS ao comprar CREDITO com M-PESA? Digita *150#, escolhe comprar credito, digita o valor e o teu PIN. M-Pesa e facil!",Legitimate,144,sab ganh muit bonu compr credit mpes digit escolh compr credit digit val pin mpes facil
199_0,sms,"Oi, minha conta excedeu limite e tenho de ir actualizar mas vou te dar sinal com um outro número e podes enviar para esse número o dinheiro.",Legitimate,140,oi cont exced limit ir actual vou dar sinal outr nmer pod envi nmer dinh
200_0,sms,Socio tudo bom. Peço aquele valor que pedi ontem no meu Pnto 24 com o número 847224782,Legitimate,86,soci tud bom peo val ped ont pnt nmer
201_0,sms,"Boa tarde babe. Deseju-te o mesmo😘
Com juizo",Legitimate,44,boa tard bab desejut juiz
202_0,sms,"Confirmado AAQ99QWBBAF. Aos 26/1/23  as 1:00 PM levantaste 1,000.00MT no agente 124151 - 9-BANCA SANITO JOAO 02. O novo saldo M-Pesa e de  71.42MT, a taxa foi de 10.00MT e o imposto de selo foi de 0.20MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,249,confirm aaqqwbbaf pm levant mt agent banc sanit joa nov sald mpes mt tax mt impost sel mt cas duvid lig mpes facil
203_0,sms,Kmk? Peço pra enviar aquele taco no mpesa,Legitimate,41,kmk peo pra envi tac mpes
204_0,sms,"Confirmado 7K985103JWS. Recebeste 1,000.00MT de 258849095172 - V** aos 9/11/20 as 2:00 PM. O teu novo saldo M-Pesa e de 1,015.00MT. M-Pesa e facil!",Legitimate,147,confirm kjw receb mt v pm nov sald mpes mt mpes facil
205_0,sms,Mano Tudo bem? Estás na cidade?,Legitimate,31,man tud bem est cidad
206_0,sms,Já estou em Moz. A receber bons cuidados com a Babe em MPT,Legitimate,58,j moz receb bom cuid bab mpt
207_0,sms,Ok. Receb valor,Legitimate,15,ok receb val
208_0,sms,"Bom dia mãe, agradecia que me enviasse 500 Mts, mais mais antes verificar o meu nome que vem na minha conta mpesa e o número, para não falhares. bjos",Legitimate,149,bom dia agradec envi mt ant verific nom vem cont mpes nmer falh bjo
209_0,sms,"Para confirmar a transaccao no valor de 500.0 MZN, use o codigo: 352163. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",Legitimate,155,confirm transacca val mzn use codig cas duvid lig fal dak atrav nr
210_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 849018210 no valor de 1.000,00 MZN efectuada com sucesso, em 2018-12-06 13:49:04. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
211_0,sms,Peço um valor na minha conta M-Pesa quero imprimir trabalho,Legitimate,59,peo val cont mpes quer imprim trabalh
212_0,sms,Evita falhas nas transferencias usando a app Meu M-Pesa para seleccionar o numero do beneficiario directo da tua lista de contactos. Disponivel no link http://onelink.to/xanf67 . E facil,Legitimate,186,evit falh transferenc us app mpes selecc numer beneficiari direct list contact disponi link facil
213_0,sms,"Informamos que a sua conta movel efectuou Levantamento, em 2017-07-23 13:24:50, no valor de 3.000,00 MZN. Ponto24",Legitimate,113,inform cont movel efectu levant val mzn pont
214_0,sms,Confirmado 7J334TFPP55. Registamos uma operacao de compra no valor de 100.00MT no comerciante EDM com referencia 14319398104 aos 3/10/20 as 5:43 PM. O teu novo saldo M-Pesa e de 689.00MT. M-Pesa e facil!,Legitimate,203,confirm jtfpp regist operaca compr val mt comerci edm referenc pm nov sald mpes mt mpes facil
215_0,sms,Obrigada...me deste presente sem perceber kkkk. Obrigada Babe,Legitimate,61,obrigadam dest pres perceb kkkk obrig bab
216_0,sms,Me manda 500 no mpesa,Legitimate,21,mand mpes
218_0,sms,"Confirmado 9KA199U4ZKJ. Aos 10/11/22  as 5:26 PM levantaste 2,000.00MT no agente 113490 - 8-MARECELL. O novo saldo M-Pesa e de  290.62MT. Em caso de duvida, liga para o 84111. M-Pesa e facil!",Legitimate,191,confirm kauzkj pm levant mt agent marecell nov sald mpes mt cas duvid lig mpes facil
219_0,sms,Babe na segunda pagina não apagaste oque pedi.,Legitimate,46,bab segund pagin apag oqu ped
220_0,sms,Bom dia babe...tudo bem? Bom trabalho e boa sorte bj,Legitimate,52,bom dia babetud bem bom trabalh boa sort bj
221_0,sms,"Informamos que a sua conta movel efectuou Lev. Conta Movel, em 2020-11-20 12:12:01, no valor de 5.000,00 MZN. Ponto24",Legitimate,117,inform cont movel efectu lev cont movel val mzn pont
222_0,sms,"SABIAS QUE o TUDO TOP da-te as MELHORES ofertas combinadas de chamadas (Todas Redes), internet e SMS. Digita #111*4# e activa uma oferta TUDO TOP",Legitimate,145,sab tud top dat melhor ofert combin cham tod red internet sm digit activ ofert tud top
